Date,Total Transaction #,Total Transaction Fee (USD),Fee per Transaction (USD),Close Price (USD),Fee %
5/7/14,70424,5976.335083,0.084862193,446.55,0.0190%
5/6/14,76736,6545.816224,0.085303068,432.19,0.0197%
5/5/14,63433,5291.94389,0.083425723,430.87,0.0194%
5/4/14,51251,4361.316781,0.085097204,436.05,0.0195%
5/3/14,56112,4783.016626,0.08524053,438.65,0.0194%
5/2/14,60401,5150.611136,0.085273607,453.67,0.0188%
5/1/14,60910,5528.035309,0.090757434,460.13,0.0197%
4/30/14,63947,5628.0821,0.088011667,445.63,0.0197%
4/29/14,64207,5448.7804,0.084862716,446.12,0.0190%
4/28/14,62886,5516.12287,0.08771623,441.92,0.0198%
4/27/14,50392,4962.167219,0.098471329,443.18,0.0222%
4/26/14,58437,4882.314186,0.083548337,457.87,0.0182%
4/25/14,78038,6613.461403,0.08474668,464.49,0.0182%
4/24/14,67659,6973.494768,0.103068251,500.29,0.0206%
4/23/14,72147,6959.177033,0.096458301,487.3,0.0198%
4/22/14,73292,7603.621468,0.103744221,487.91,0.0213%
4/21/14,57961,5764.298444,0.099451328,495.16,0.0201%
4/20/14,49394,5395.315971,0.109230189,498.51,0.0219%
4/19/14,56685,6651.931498,0.117349061,506.02,0.0232%
4/18/14,56600,5815.756809,0.102751887,485.52,0.0212%
4/17/14,67212,7562.225128,0.11251302,502,0.0224%
4/16/14,68402,7679.959972,0.112276834,536.95,0.0209%
4/15/14,74882,8036.046371,0.107316129,526.43,0.0204%
4/14/14,64331,6522.584448,0.101391,478.38,0.0212%
4/13/14,49420,3768.84945,0.076261624,427.6,0.0178%
4/12/14,51907,4214.771861,0.081198525,437.65,0.0186%
4/11/14,66874,6235.83507,0.093247526,435.14,0.0214%
4/10/14,69074,8542.502467,0.12367175,384.63,0.0322%
4/9/14,64278,5883.336419,0.09152955,457.34,0.0200%
4/8/14,70101,6855.082194,0.097788651,466.56,0.0210%
4/7/14,62222,6226.365248,0.100066942,462.38,0.0216%
4/6/14,47456,4214.398616,0.088806444,455.69,0.0195%
4/5/14,59610,5493.19812,0.092152292,456.63,0.0202%
4/4/14,65578,6068.478703,0.092538331,444.36,0.0208%
4/3/14,67292,5990.160595,0.089017425,436.31,0.0204%
4/2/14,66756,5825.303232,0.087262617,424.37,0.0206%
4/1/14,64692,6017.202629,0.093013087,463.45,0.0201%
3/31/14,63096,5461.252176,0.08655465,444.66,0.0195%
3/30/14,55333,4827.175101,0.08723863,446.92,0.0195%
3/29/14,54949,4954.98887,0.090174323,477.11,0.0189%
3/28/14,69155,6422.102966,0.092865345,482.61,0.0192%
3/27/14,70940,7151.886302,0.10081599,460.45,0.0219%
3/26/14,69897,9126.160187,0.130565835,562.45,0.0232%
3/25/14,72484,8359.936219,0.115334918,562.89,0.0205%
3/24/14,67382,7075.409175,0.10500444,567.56,0.0185%
3/23/14,56822,8161.01033,0.14362413,551.16,0.0261%
3/22/14,69139,8134.692202,0.117657071,564.34,0.0208%
3/21/14,73981,8731.505993,0.118023628,549.6,0.0215%
3/20/14,72117,8071.480415,0.111922021,565.99,0.0198%
3/19/14,67419,7551.556203,0.112009318,594.96,0.0188%
3/18/14,57881,6650.070383,0.114892113,598.93,0.0192%
3/17/14,64937,9067.383029,0.139633538,606.38,0.0230%
3/16/14,58730,6594.499044,0.112285017,619.14,0.0181%
3/15/14,65898,7496.347359,0.113756827,624.03,0.0182%
3/14/14,68735,8915.634304,0.129710254,614.03,0.0211%
3/13/14,75356,9549.052987,0.126719213,625.04,0.0203%
3/12/14,76019,11094.92035,0.145949307,619.43,0.0236%
3/11/14,76086,9625.289558,0.126505396,608.69,0.0208%
3/10/14,66786,8978.241398,0.134432986,612.97,0.0219%
3/9/14,61289,7694.598465,0.125546158,627.05,0.0200%
3/8/14,71019,7906.596191,0.111330717,609.21,0.0183%
3/7/14,69559,8199.292378,0.117875363,616.73,0.0191%
3/6/14,71619,9775.056308,0.136486914,648.26,0.0211%
3/5/14,74178,9775.483467,0.131784134,658.3,0.0200%
3/4/14,85916,12351.89902,0.143767157,661.85,0.0217%
3/3/14,72585,9836.747718,0.135520393,662.18,0.0205%
3/2/14,59067,6214.798469,0.105216085,544.56,0.0193%
3/1/14,63344,8513.983446,0.13440868,557.39,0.0241%
2/28/14,71658,8835.002605,0.123294016,573.94,0.0215%
2/27/14,71447,8146.410894,0.114020335,596.49,0.0191%
2/26/14,71527,8688.300284,0.12146882,593.14,0.0205%
2/25/14,84004,9747.049023,0.116030773,135.78,0.0855%
2/24/14,68496,7619.175831,0.11123534,174,0.0639%
2/23/14,58632,7384.321097,0.125943531,310.17,0.0406%
2/22/14,59691,7591.291285,0.12717648,255.59,0.0498%
2/21/14,73513,8321.402163,0.113196335,111.56,0.1015%
2/20/14,71666,8695.867855,0.12133882,111.92,0.1084%
2/19/14,66351,8509.273073,0.128246343,261.53,0.0490%
2/18/14,68333,15249.64851,0.223166677,293.95,0.0759%
2/17/14,57119,7949.77071,0.139179095,272.28,0.0511%
2/16/14,56785,6937.405727,0.122169688,299.8,0.0408%
2/15/14,64107,8955.021069,0.139688662,371.07,0.0376%
2/14/14,76660,11534.9346,0.150468753,427.68,0.0352%
2/13/14,66888,8876.029523,0.132699879,451.44,0.0294%
2/12/14,62805,10636.83162,0.169362815,531.13,0.0319%
2/11/14,62872,8021.389216,0.127582854,578.96,0.0220%
2/10/14,67622,8849.24544,0.130863409,582.63,0.0225%
2/9/14,59284,7852.629401,0.13245782,659.57,0.0201%
2/8/14,64069,8727.037054,0.136213099,648.78,0.0210%
2/7/14,71870,11591.71075,0.161287196,695.65,0.0232%
2/6/14,69721,11645.56459,0.167030946,828.87,0.0202%
2/5/14,67952,11105.91608,0.163437663,904.52,0.0181%
2/4/14,65812,11020.60105,0.167455799,926.64,0.0181%
2/3/14,58901,10098.89174,0.171455353,931.71,0.0184%
2/2/14,50400,8174.875882,0.162199918,953.31,0.0170%
2/1/14,56840,10508.37213,0.184876357,940.42,0.0197%
1/31/14,61999,11273.14031,0.181827776,938.85,0.0194%
1/30/14,60919,10693.76175,0.175540665,941.39,0.0186%
1/29/14,61786,11041.84508,0.178711117,925.67,0.0193%
1/28/14,65687,11064.43223,0.168441735,932.68,0.0181%
1/27/14,60746,10035.00738,0.165196184,943.54,0.0175%
1/26/14,51630,9361.645562,0.18132182,1007,0.0180%
1/25/14,55371,9986.129803,0.180349457,961.05,0.0188%
1/24/14,67893,13409.02461,0.197502314,916.55,0.0215%
1/23/14,63527,13038.23015,0.205239192,944.16,0.0217%
1/22/14,66358,11329.31174,0.170730157,950.95,0.0180%
1/21/14,71521,13580.23927,0.189877648,962.21,0.0197%
1/20/14,58819,11239.76976,0.1910908,955.95,0.0200%
1/19/14,49224,10053.46245,0.204239039,954.8,0.0214%
1/18/14,53290,10315.24006,0.193568025,905.72,0.0214%
1/17/14,58397,11846.10283,0.202854647,894.16,0.0227%
1/16/14,57592,11074.46398,0.192291707,913.49,0.0211%
1/15/14,60392,16517.75363,0.273508969,941.22,0.0291%
1/14/14,55579,10371.2268,0.186603336,919.28,0.0203%
1/13/14,54756,9919.600337,0.181160062,922.91,0.0196%
1/12/14,49308,9839.10505,0.199543787,939.79,0.0212%
1/11/14,56464,11123.30229,0.196998128,1005.32,0.0196%
1/10/14,56746,10623.19182,0.187206003,957.76,0.0195%
1/9/14,58365,10479.12322,0.179544645,936.95,0.0192%
1/8/14,62884,11792.29468,0.187524564,938.84,0.0200%
1/7/14,62126,13334.95547,0.214643715,879.9,0.0244%
1/6/14,67597,27755.81852,0.410607254,1012.65,0.0405%
1/5/14,55761,11865.02645,0.212783602,1014.74,0.0210%
1/4/14,53978,10427.97202,0.1931893,924.69,0.0209%
1/3/14,63821,11742.08483,0.183984658,884.26,0.0208%
1/2/14,48424,9191.372992,0.18981028,856.91,0.0222%
1/1/14,41476,6859.327317,0.165380637,815.94,0.0203%
12/31/13,52382,8357.120972,0.159541846,805.94,0.0198%
12/30/13,56501,11023.46759,0.195102168,804.83,0.0242%
12/29/13,49031,8192.23498,0.167082764,784.96,0.0213%
12/28/13,47777,8280.819864,0.173322307,761.99,0.0227%
12/27/13,55170,9674.664136,0.17536096,803.05,0.0218%
12/26/13,48575,8649.540533,0.178065683,801.98,0.0222%
12/25/13,57077,8198.234645,0.143634645,707.25,0.0203%
12/24/13,56872,8184.949966,0.1439188,702.75,0.0205%
12/23/13,52033,7318.111144,0.140643652,713.24,0.0197%
12/22/13,51543,7098.075037,0.137711717,639.49,0.0215%
12/21/13,59140,9003.474565,0.152240016,640.48,0.0238%
12/20/13,69475,10722.17984,0.154331484,649.96,0.0237%
12/19/13,68814,10324.76033,0.15003866,731.95,0.0205%
12/18/13,81656,10662.51717,0.13057849,540.98,0.0241%
12/17/13,71588,11390.05905,0.159105703,714.97,0.0223%
12/16/13,63090,9933.861385,0.157455403,759.92,0.0207%
12/15/13,51885,9559.857826,0.184250898,919.88,0.0200%
12/14/13,55858,11430.63145,0.204637321,908.94,0.0225%
12/13/13,59827,13061.53112,0.21832168,936.77,0.0233%
12/12/13,59677,12601.49729,0.211161709,899.98,0.0235%
12/11/13,68381,15679.53336,0.229296637,919.93,0.0249%
12/10/13,67874,18718.02233,0.275776031,1033.72,0.0267%
12/9/13,57289,11165.51299,0.194898026,918.95,0.0212%
12/8/13,49174,23405.06056,0.475964139,803.96,0.0592%
12/7/13,75125,14916.06602,0.198549964,697.02,0.0285%
12/6/13,71277,16617.24908,0.233136202,845.02,0.0276%
12/5/13,84995,22611.51525,0.266033476,1106.35,0.0240%
12/4/13,79738,24329.01161,0.305111886,1237.55,0.0247%
12/3/13,78202,23167.51553,0.296252213,1154.86,0.0257%
12/2/13,74324,19492.55893,0.262264665,1096.56,0.0239%
12/1/13,67175,17186.61848,0.255848433,1004.39,0.0255%
11/30/13,80868,24657.82822,0.30491453,1205.66,0.0253%
11/29/13,90409,28095.68971,0.310762089,1206.93,0.0257%
11/28/13,102010,33281.26054,0.326254882,1101.38,0.0296%
11/27/13,91169,27037.14151,0.29656069,1079.89,0.0275%
11/26/13,80055,20327.96926,0.253925042,969.96,0.0262%
11/25/13,71937,15693.75453,0.218159703,829.99,0.0263%
11/24/13,60018,14645.46142,0.244017818,795.01,0.0307%
11/23/13,75165,18319.48764,0.243723643,832.5,0.0293%
11/22/13,76646,17967.65368,0.234423893,802,0.0292%
11/21/13,71024,18468.24491,0.260028229,764.91,0.0340%
11/20/13,77962,14983.0037,0.192183419,637.97,0.0301%
