date,BTC.Volume(USD),BTC.marketcap(USD),BTC.price(USD),BTC.NVT(Daily),LTC.Volume(USD),LTC.marketcap(USD),LTC.price(USD),LTC.NVT(Daily),ETH.Volume(USD),ETH.marketcap(USD),ETH.price(USD),ETH.NVT(Daily),XRP.Volume(USD),XRP.marketcap(USD),XRP.price(USD),XRP.NVT(Daily),XLM.Volume(USD),XLM.marketcap(USD),XLM.price(USD),XLM.NVT(Daily),DASH.Volume(USD),DASH.marketcap(USD),DASH.price(USD),DASH.NVT(Daily),XEM.Volume(USD),XEM.marketcap(USD),XEM.price(USD),XEM.NVT(Daily),,Date,BTC,LTC,ETH,DASH,BTC %,LTC %,ETH %,DASH %,Avg %
7/1/16,1047328919,10570600000,672.51,10.09291332,34715944.15,194823000,4.19,5.611917083,10696549.23,1014220000,12.44,94.81749469,454909.6554,235073000,0.006651,516.746561,1519.000599,11615800,0.002117,7647.001595,1142326.803,48979600,7.44,42.87704697,1892869.256,111615000,0.012402,58.96603775,,7/1/16,0.189,0.0208,0.0138,0.079,0.0281%,0.4964%,0.1109%,1.0618%,0.4243%
7/2/16,992966183.1,10639600000,676.73,10.71496712,34017958.29,198801000,4.28,5.844001521,5656333.35,996510000,12.22,176.1759674,211289.6676,239945000,0.006788,1135.621077,99.41727913,11164600,0.002035,112300.3979,891892.0027,52526000,7.97,58.89278056,636245.5985,94204800,0.010467,148.0635783,,7/2/16,0.182,0.0195,0.00744,0.0923,0.0269%,0.4556%,0.0609%,1.1581%,0.4254%
7/3/16,955587984.9,11086100000,704.97,11.60133884,74521819.19,216679000,4.66,2.907591392,6230248.185,989132000,12.12,158.7628567,196450.2063,237324000,0.006714,1208.061852,97.86863243,11161200,0.002035,114042.6685,567783.5178,51798100,7.86,91.22860805,2944113.913,94844700,0.010538,32.21502388,,7/3/16,0.173,0.0223,0.00916,0.0774,0.0245%,0.4785%,0.0756%,0.9847%,0.3908%
7/4/16,1152586284,10362700000,658.8,8.990823635,45562950.54,198695000,4.27,4.360889663,13692861.96,954849000,11.7,69.73334011,479617.8121,234021000,0.006621,487.9322538,75.72954892,10582900,0.001929,139745.9796,599078.9811,51797100,7.86,86.46122069,872684.5441,96841800,0.01076,110.9699956,,7/4/16,0.173,0.0286,0.00773,0.0713,0.0263%,0.6698%,0.0661%,0.9071%,0.4173%
7/5/16,1071827647,10749100000,683.21,10.02875792,47381925.95,212025000,4.56,4.474807551,41255884.68,935730000,11.46,22.68112797,361189.2797,248438000,0.007029,687.8332608,1548.873823,10599300,0.001932,6843.230123,493792.7884,50959600,7.73,103.2003731,900750.8552,97650000,0.01085,108.4095557,,7/5/16,0.174,0.022,0.00803,0.0619,0.0255%,0.4825%,0.0701%,0.8008%,0.3447%
7/6/16,1038763158,10550300000,670.42,10.15659818,40404527.91,207751000,4.46,5.141775211,11233399.33,864063000,10.58,76.91910298,502318.1631,237386000,0.006716,472.5809605,3449.550183,10253100,0.001869,2972.300577,792867.9441,53338100,8.09,67.27236281,516519.9228,85150500,0.009461,164.8542413,,7/6/16,0.174,0.0288,0.00828,0.0713,0.0260%,0.6457%,0.0783%,0.8813%,0.4078%
7/7/16,1399576904,10673400000,678.09,7.626161856,52237806.96,209306000,4.5,4.006791483,10391924.66,861144000,10.54,82.86665158,490148.0029,236421000,0.006689,482.3461457,1184.29647,10130000,0.001847,8553.601447,923583.19,54402400,8.25,58.90362729,872453.8814,84109800,0.009346,96.40601274,,7/7/16,0.168,0.0289,0.00661,0.0618,0.0248%,0.6422%,0.0627%,0.7491%,0.3697%
7/8/16,1064846422,10086900000,640.69,9.472633602,38975751.99,191626000,4.12,4.916544011,6983290.703,827090000,10.12,118.4384318,295594.3687,233586000,0.006609,790.2247969,224.837147,9543160,0.00174,42444.76558,478505.0854,53774400,8.15,112.3799969,363439.9324,69275900,0.007697,190.6116908,,7/8/16,0.175,0.021,0.00965,0.0591,0.0273%,0.5097%,0.0954%,0.7252%,0.3394%
7/9/16,921359524,10493800000,666.38,11.38947363,34369447.36,197337000,4.24,5.741640182,6762488.684,933946000,11.42,138.1068485,285081.0137,237423000,0.006717,832.8264197,6130.683652,10003800,0.001824,1631.75929,674199.5113,54269700,8.22,80.49501533,357073.5563,73583800,0.008176,206.0746272,,7/9/16,0.166,0.0187,0.0133,0.057,0.0249%,0.4410%,0.1165%,0.6934%,0.3190%
7/10/16,726257436.5,10247300000,650.6,14.10973504,32214106.56,191996000,4.12,5.959997669,7280454.957,896899000,10.96,123.1927133,254533.5788,235818000,0.006672,926.4710815,212.6060306,9671470,0.001763,45490.10191,399419.4231,56317100,8.53,140.9973996,200484.5256,72338200,0.008038,360.816875,,7/10/16,0.153,0.0348,0.00762,0.058,0.0235%,0.8447%,0.0695%,0.6800%,0.4044%
7/11/16,900584541.3,10215200000,648.48,11.34285515,29564528.56,192038000,4.12,6.495554279,8823086.689,895670000,10.94,101.5143602,677016.4627,235803000,0.006671,348.2972911,2809.905851,10154900,0.001851,3613.964502,690841.3877,55692500,8.43,80.61546541,347475.739,73382400,0.008154,211.1871183,,7/11/16,0.17,0.0289,0.00781,0.0606,0.0262%,0.7015%,0.0714%,0.7189%,0.3795%
7/12/16,995187228.5,10213100000,648.28,10.26249102,35450718.29,190754000,4.09,5.380821861,9048467.201,855555000,10.45,94.55247845,701798.7228,230954000,0.006534,329.0886582,245.1081439,9964790,0.001817,40654.66712,892894.2967,59167400,8.95,66.26473057,351320.9557,73117100,0.008124,208.12052,,7/12/16,0.153,0.018,0.00841,0.0614,0.0236%,0.4401%,0.0805%,0.6860%,0.3076%
7/13/16,973726030.1,10474500000,664.8,10.75713258,26930297.94,194119000,4.16,7.208200979,9904930.47,860770000,10.51,86.90318449,702370.8864,224434000,0.00635,319.5377319,487.2791266,10810000,0.001971,22184.41014,743850.7125,61282500,9.27,82.3854827,394684.1385,83638400,0.009293,211.9122403,,7/13/16,0.162,0.0276,0.00722,0.0567,0.0244%,0.6635%,0.0687%,0.6117%,0.3420%
7/14/16,816805190.2,10288400000,652.92,12.59590429,33458320.53,193166000,4.14,5.773332222,9857487.932,868509000,10.6,88.1065243,588485.8495,226514000,0.006408,384.9098499,463.4515897,11817600,0.002154,25499.10338,674207.219,61901200,9.36,91.81331534,519654.5384,78243100,0.008694,150.5675294,,7/14/16,0.173,0.0223,0.00837,0.0661,0.0265%,0.5386%,0.0790%,0.7062%,0.3376%
7/15/16,1439107637,10387900000,659.17,7.218292595,21621729.07,193859000,4.15,8.965934193,44925963.72,942817000,11.5,20.98601614,2190820.371,226387000,0.006388,103.3343505,961.8848111,11187400,0.002039,11630.70658,687867.7495,61086400,9.24,88.80544268,266985.0727,72828300,0.008092,272.780419,,7/15/16,0.169,0.0286,0.00843,0.054,0.0256%,0.6892%,0.0733%,0.5844%,0.3431%
7/16/16,903732989.9,10461700000,663.78,11.57609617,22658127.75,193834000,4.15,8.554722707,9320870.591,977658000,11.92,104.8891292,507320.2673,228282000,0.006442,449.9761092,355.3259238,10821800,0.001973,30455.98217,1026331.456,60513500,9.15,58.96097177,121180.0658,73032200,0.008115,602.6750318,,7/16/16,0.184,0.0151,0.00737,0.0489,0.0277%,0.3639%,0.0618%,0.5344%,0.2470%
7/17/16,973334032.1,10434700000,661.99,10.7205745,27601168.07,193199000,4.14,6.999667533,8881489.736,953762000,11.62,107.387615,244152.4616,232855000,0.006571,953.7278405,898.8737123,10566000,0.001926,11754.71021,1544760.764,58881400,8.9,38.11684073,253888.7428,71140300,0.007904,280.2026558,,7/17/16,0.187,0.0165,0.00653,0.0582,0.0282%,0.3986%,0.0562%,0.6539%,0.2842%
7/18/16,962516943.7,10716800000,679.81,11.13414166,23826894.52,196145000,4.2,8.232084121,31952619.34,917151000,11.17,28.70346841,617951.0036,231705000,0.006538,374.9569119,530.4423649,10569300,0.001927,19925.44468,2252196.872,60591800,9.15,26.90342073,119309.2687,69302900,0.0077,580.8676956,,7/18/16,0.179,0.019,0.00741,0.0605,0.0263%,0.4524%,0.0663%,0.6612%,0.3016%
7/19/16,992608903.7,10606500000,672.74,10.68547739,29958465.98,194028000,4.15,6.476566594,107762534.4,907135000,11.05,8.417907072,497332.2834,229590000,0.006479,461.6430657,182.4996687,10889700,0.001985,59669.69737,933593.1954,61710300,9.32,66.09977483,381057.9448,68000700,0.007556,178.4523874,,7/19/16,0.186,0.0247,0.00745,0.0797,0.0276%,0.5952%,0.0674%,0.8552%,0.3863%
7/20/16,997993398.5,10608600000,672.81,10.62993003,32095430.46,193958000,4.15,6.043165561,162825323.3,952143000,11.59,5.847634636,748389.074,226959000,0.006404,303.2633798,522.7177773,10740700,0.0019,20547.79934,968399.1962,62575400,9.45,64.61736053,301922.6228,60800600,0.006756,201.3780863,,7/20/16,0.189,0.0228,0.018,0.0765,0.0281%,0.5494%,0.1553%,0.8095%,0.3856%
7/21/16,970863342.4,10490300000,665.23,10.80512523,26699496.12,193228000,4.13,7.237140325,21921878.04,1024000000,12.46,46.71132639,1992086.022,226463000,0.00639,113.6813358,2811.821667,10634500,0.001881,3782.067733,1179213.938,60871400,9.18,51.62031931,351866.9883,64930600,0.007215,184.5316616,,7/21/16,0.184,0.0184,0.00944,0.0753,0.0277%,0.4455%,0.0758%,0.8203%,0.3423%
7/22/16,978930815.2,10486600000,664.92,10.71229942,28779348.67,192936000,4.13,6.70397382,38482684.01,1040640000,12.66,27.04177286,2463319.108,228111000,0.006417,92.6031058,822.9669792,10404200,0.00184,12642.30554,3191371.616,62649200,9.45,19.63080692,279772.8482,61584000,0.006843,220.1214321,,7/22/16,0.194,0.0221,0.0104,0.0956,0.0292%,0.5351%,0.0821%,1.0116%,0.4145%
7/23/16,732684147.3,10263700000,650.73,14.00835549,21659851.17,189102000,4.04,8.730530902,38582313.11,1206190000,14.67,31.26277049,291136.174,224076000,0.006303,769.6604544,4578.980119,10338800,0.001829,2257.882701,2114259.179,66476200,10.02,31.44184055,118357.8517,60675500,0.006742,512.6444856,,7/23/16,0.201,0.0179,0.0106,0.0861,0.0309%,0.4431%,0.0723%,0.8593%,0.3514%
7/24/16,937138761.4,10338600000,655.41,11.0320909,37249354.73,190145000,4.06,5.104652185,183314006.2,1176250000,14.3,6.416585532,616384.6437,224965000,0.006328,364.9750238,278.271947,11883800,0.002102,42705.70615,1544875.708,61646200,9.29,39.90366324,806613.288,65035800,0.007226,80.62822788,,7/24/16,0.182,0.0148,0.00858,0.08,0.0278%,0.3645%,0.0600%,0.8611%,0.3284%
7/25/16,728930949.9,10431900000,661.26,14.31123209,25472166.08,190621000,4.07,7.483501772,125016413.7,1048920000,12.74,8.390258278,2108303.089,223721000,0.006293,106.1142495,224.4018479,12854900,0.002274,57285.17888,1019001.089,61830600,9.32,60.67765839,94689.89836,61739600,0.00686,652.0188644,,7/25/16,0.191,0.0147,0.00957,0.0829,0.0289%,0.3612%,0.0751%,0.8895%,0.3387%
7/26/16,1098797313,10321900000,654.23,9.393816202,39690744.26,189020000,4.04,4.762319365,287407809.7,1137660000,13.82,3.958347552,2696356.799,222062000,0.006246,82.35631132,830.7245584,12142500,0.002148,14616.7582,822581.3028,63292400,9.53,76.94364045,243582.2746,62637000,0.00696,257.1492532,,7/26/16,0.194,0.0147,0.00942,0.0713,0.0297%,0.3639%,0.0682%,0.7482%,0.3025%
7/27/16,1167229696,10281900000,651.63,8.808806046,30696437.32,185692000,3.96,6.049301359,150289144.2,992645000,12.05,6.604901539,1781191.446,213166000,0.005996,119.6760744,1604.507666,10958500,0.001938,6829.820905,1346075.047,64524400,9.71,47.93521739,185806.3203,59122000,0.006569,318.1915442,,7/27/16,0.208,0.0167,0.00911,0.0692,0.0319%,0.4217%,0.0756%,0.7127%,0.3105%
7/28/16,1044402320,10328100000,654.49,9.889005225,19197196.11,185791000,3.97,9.678027924,99187877.87,1069560000,12.98,10.78317253,1830405.335,212328000,0.005973,116.000536,90.14790434,10918200,0.001931,121114.2963,1758622.093,70393200,10.59,40.02747393,95792.22858,59639600,0.006627,622.5933031,,7/28/16,0.2,0.017,0.0168,0.0796,0.0306%,0.4282%,0.1294%,0.7517%,0.3350%
7/29/16,980850508.9,10338900000,655.11,10.54075,25636323.74,186270000,3.97,7.265862371,68574948.77,1058220000,12.84,15.4315828,1275445.454,212370000,0.005974,166.5065325,81.96791047,11018800,0.001949,134428.2163,751172.2186,68797400,10.34,91.58672046,73358.77575,59642700,0.006627,813.027472,,7/29/16,0.205,0.0196,0.0123,0.0804,0.0313%,0.4937%,0.0958%,0.7776%,0.3496%
7/30/16,544046226.2,10370100000,657.01,19.06106412,24952128.42,191389000,4.08,7.670247473,48195345.19,1055410000,12.8,21.89858784,187406.0191,217281000,0.006112,1159.413134,52.55805379,11380300,0.002013,216528.1851,1192506.528,68887400,10.35,57.7668955,41644.1082,59304900,0.006589,1424.088606,,7/30/16,0.216,0.017,0.00903,0.0689,0.0329%,0.4167%,0.0705%,0.6657%,0.2964%
7/31/16,786706298.3,10340900000,655.1,13.14454965,22490791.82,191302000,4.08,8.505792128,45082665.92,1026310000,12.44,22.76506899,223537.7839,217502000,0.006118,972.9988203,1482.696234,10967500,0.00194,7396.997273,1563044.385,68670400,10.32,43.93374919,132656.1344,60650100,0.006739,457.1978542,,7/31/16,0.24,0.0232,0.00757,0.0661,0.0366%,0.5686%,0.0609%,0.6405%,0.3267%
8/1/16,756096446.6,9860620000,624.6,13.04148438,43930477.86,190585000,4.06,4.338332049,64720923.43,981735000,11.89,15.16874216,281872.1933,211241000,0.005942,749.4212094,82.58458171,10824100,0.001915,131066.8381,2250272.444,69495500,10.44,30.88314937,133974.4738,59935500,0.006659,447.3650712,,8/1/16,0.202,0.0176,0.00766,0.0668,0.0323%,0.4335%,0.0644%,0.6398%,0.2925%
8/2/16,1417139845,9574320000,606.4,6.756086942,50771760.07,181673000,3.87,3.57822931,111269769.1,903978000,10.95,8.124201272,1164193.173,210140000,0.005911,180.5026905,23.04465428,10659000,0.001886,462536.7719,2641935.586,73849400,11.09,27.95276326,349071.8128,56505200,0.006278,161.8727091,,8/2/16,0.193,0.0159,0.00706,0.0612,0.0318%,0.4109%,0.0645%,0.5518%,0.2648%
8/3/16,915543844.4,8663670000,548.66,9.462867402,44400548.21,170828000,3.64,3.847429973,77771645.16,733204000,8.88,9.427651922,434484.6041,202199000,0.005688,465.3766741,50.03588596,10022200,0.001773,200300.2407,2462341.706,83697900,12.56,33.99117994,306299.6326,45354300,0.005039,148.0716761,,8/3/16,0.173,0.0122,0.0064,0.0636,0.0315%,0.3352%,0.0721%,0.5064%,0.2363%
8/4/16,1193853081,8943870000,566.33,7.491600218,32595688.34,174289000,3.71,5.346995534,37980242.89,851992000,10.31,22.4325053,699338.3814,200728000,0.005646,287.0255735,166.0913265,10179800,0.001801,61290.37689,4468122.208,85451600,12.82,19.1247231,104458.1323,46362300,0.005151,443.836195,,8/4/16,0.172,0.0118,0.00742,0.0606,0.0304%,0.3181%,0.0720%,0.4727%,0.2233%
8/5/16,987189629.1,9133690000,578.28,9.252214296,32728371.87,175755000,3.74,5.370111312,46228154.42,910856000,11.02,19.70349047,274596.8874,206997000,0.005821,753.8213631,845.7074336,10622200,0.001879,12560.13555,2593535.523,96808800,14.52,37.32696127,80644.06749,47682700,0.005298,591.2734995,,8/5/16,0.187,0.0131,0.00744,0.0641,0.0323%,0.3503%,0.0675%,0.4415%,0.2229%
8/6/16,592728385.1,9083510000,575.03,15.32491142,23637210.85,174833000,3.72,7.39651565,19791860.79,902752000,10.92,45.61228526,1044559.268,229290000,0.006448,219.5088465,665.620114,10740000,0.0019,16135.32971,1653268.12,88224700,13.23,53.36381857,114678.7399,47550300,0.005283,414.6391915,,8/6/16,0.176,0.0134,0.00672,0.0699,0.0306%,0.3602%,0.0615%,0.5283%,0.2452%
8/7/16,603557735.5,9285940000,587.77,15.38533839,33811413.88,176649000,3.76,5.224537507,22798647.89,898340000,10.86,39.40321393,1348775.694,225317000,0.006337,167.0529808,827.3773272,11058200,0.001956,13365.36504,1378668.707,86139000,12.91,62.47983984,198618.4541,47930600,0.005326,241.319973,,8/7/16,0.205,0.0152,0.00703,0.0655,0.0349%,0.4043%,0.0647%,0.5074%,0.2528%
8/8/16,631758317.3,9365440000,592.74,14.82440317,15295652.24,177444000,3.77,11.60094367,23211893.93,903184000,10.91,38.91039666,233336.8689,219052000,0.00616,938.780061,500.7193982,10669300,0.001887,21307.94221,2095702.865,83107600,12.45,39.65619429,62307.63927,45039100,0.005004,722.8503684,,8/8/16,0.217,0.0206,0.0137,0.0635,0.0366%,0.5464%,0.1256%,0.5100%,0.3047%
8/9/16,928106114.7,9339660000,591.04,10.0631381,14399119.03,177889000,3.78,12.35415859,35712870.11,933431000,11.27,26.137104,622588.2853,214298000,0.006027,344.2049988,1868.063405,10450600,0.001849,5594.349727,3709493.429,92310700,13.83,24.88498814,132227.0629,45057700,0.005006,340.7600457,,8/9/16,0.188,0.0349,0.0078,0.0655,0.0318%,0.9233%,0.0692%,0.4736%,0.3745%
8/10/16,804151254.9,9286960000,587.65,11.54877263,13951757.89,176955000,3.76,12.68334797,58978899.17,1012910000,12.23,17.17410827,1373158.71,218562000,0.006147,159.167326,169.2058828,10574400,0.001871,62494.28109,2449545.081,91807800,13.75,37.47953068,107437.3849,48959600,0.00544,455.7035713,,8/10/16,0.182,0.0226,0.00879,0.079,0.0310%,0.6011%,0.0719%,0.5745%,0.3196%
8/11/16,896309898.6,9358770000,592.12,10.44144443,21101795.17,174921000,3.72,8.289389532,47262829.54,1005720000,12.14,21.27930151,295220.3265,220318000,0.006196,746.2833016,87.78730298,10683700,0.00189,121699.8317,1158993.78,87463500,13.09,75.46502967,72975.5372,49947700,0.00555,684.4444305,,8/11/16,0.186,0.0235,0.00789,0.0811,0.0314%,0.6317%,0.0650%,0.6196%,0.3369%
8/12/16,830684014.2,9307250000,588.8,11.20432058,18276092.68,175966000,3.74,9.628206807,26849256.38,968865000,11.69,36.08535694,629935.139,220047000,0.006188,349.3169159,27.84993214,10676200,0.001889,383347.4332,2276592.904,89571100,13.41,39.34436405,135266.7388,51100000,0.005678,377.7721,,8/12/16,0.178,0.0215,0.00803,0.0562,0.0302%,0.5749%,0.0687%,0.4191%,0.2732%
8/13/16,634911125.5,9285530000,587.36,14.62492879,22556580.13,174620000,3.71,7.741421747,23503036.64,975999000,11.77,41.52650634,358359.1755,217594000,0.006119,607.1952803,51.73719535,10350300,0.001831,200055.2974,1489513.404,95908200,14.35,64.38894724,218518.8974,60806800,0.006756,278.2679242,,8/13/16,0.172,0.0257,0.00712,0.0586,0.0293%,0.6927%,0.0605%,0.4084%,0.2977%
8/14/16,584521964.3,9258730000,585.59,15.83983249,14095097.92,175008000,3.72,12.41623158,18654435.72,960855000,11.58,51.50812464,406446.1854,216630000,0.006092,532.9856886,1708.970896,11542600,0.002042,6754.123212,1536832.507,90187900,13.49,58.68427403,100431.2785,59133000,0.00657,588.7906723,,8/14/16,0.178,0.0368,0.00683,0.0872,0.0304%,0.9892%,0.0590%,0.6464%,0.4313%
8/15/16,851170486.9,9021180000,570.49,10.59855827,21311159.41,171883000,3.65,8.065398821,16046058.36,929558000,11.2,57.93061317,572974.3839,213098000,0.005993,371.9154049,338.846211,11289700,0.001997,33318.06475,1667088.092,89033500,13.31,53.40659586,114884.0262,58406800,0.00649,508.3979204,,8/15/16,0.192,0.0193,0.00717,0.0734,0.0337%,0.5288%,0.0640%,0.5515%,0.2945%
8/16/16,944432859.9,8970770000,567.24,9.498578863,21317843.62,168951000,3.59,7.925332552,10487367.22,932162000,11.23,88.88427191,2142026.884,214957000,0.006045,100.3521485,317.3380058,11430500,0.002022,36019.95283,1309254.098,82202600,12.29,62.785826,62368.98465,56531000,0.006281,906.3960286,,8/16/16,0.187,0.0181,0.00709,0.0846,0.0330%,0.5042%,0.0631%,0.6884%,0.3222%
8/17/16,889458278.2,9138030000,577.76,10.2737028,22702216.74,171832000,3.65,7.568952493,19649803.29,924591000,11.13,47.05344815,1738554.316,218481000,0.006144,125.6682049,12.70136382,11399300,0.002016,897486.2987,2465325.622,85354600,12.75,34.62203907,49727.32013,55927500,0.006214,1124.683571,,8/17/16,0.178,0.0168,0.00702,0.0977,0.0308%,0.4603%,0.0631%,0.7663%,0.3301%
8/18/16,952118597.3,9074760000,573.71,9.531123566,12932674.39,169884000,3.6,13.13603009,12746921.55,892903000,10.75,70.04852083,1895598.627,216891000,0.0061,114.418209,10.97636086,11290300,0.001997,1028601.386,3194477.005,84279100,12.59,26.3827537,69244.97441,56279200,0.006253,812.7550119,,8/18/16,0.183,0.0153,0.0082,0.0963,0.0319%,0.4250%,0.0763%,0.7649%,0.3245%
8/19/16,865503646.5,9085820000,574.34,10.49772585,11237034.4,170319000,3.61,15.156935,11026704.07,893156000,10.75,80.99936251,3106057.127,217641000,0.00612,70.06986386,7.688210569,11171700,0.001976,1453094.956,2700058.27,82747200,12.36,30.64644971,164498.4158,57736600,0.006415,350.9857511,,8/19/16,0.189,0.0165,0.00746,0.0958,0.0329%,0.4571%,0.0694%,0.7751%,0.3336%
8/20/16,911848182.7,9114500000,576.08,9.995633234,11031334.3,170236000,3.61,15.43204071,16660412.06,893814000,10.75,53.6489732,313360.5213,217849000,0.006126,695.2024432,56.17973685,11135900,0.00197,198219.1556,1577267.166,78030000,11.65,49.47164417,54891.25263,61519400,0.006835,1120.750521,,8/20/16,0.17,0.0203,0.00714,0.0764,0.0295%,0.5623%,0.0664%,0.6558%,0.3285%
8/21/16,566882995.5,9208210000,581.94,16.24358126,10143419.04,170829000,3.62,16.8413628,39968156.51,936015000,11.25,23.41901858,412332.5206,217500000,0.006116,527.4868926,0.756538019,10909800,0.00193,14420689.67,1340086.535,78856900,11.77,58.84463274,289990.1406,58457900,0.006495,201.585819,,8/21/16,0.159,0.0212,0.00756,0.0674,0.0273%,0.5856%,0.0672%,0.5726%,0.3132%
8/22/16,898415899.8,9199410000,581.31,10.23958948,13676779.89,170790000,3.62,12.48758855,25010022.94,930708000,11.19,37.2134005,289910.972,215346000,0.006055,742.8004484,70.81394952,10798700,0.00191,152493.9658,2250891.503,79693100,11.89,35.40512722,63149.59991,56980200,0.006331,902.305004,,8/22/16,0.168,0.0245,0.00757,0.0899,0.0289%,0.6768%,0.0676%,0.7561%,0.3824%
8/23/16,970228989.1,9286930000,586.77,9.57189499,47935886.4,173066000,3.66,3.61036403,49946372.68,927065000,11.14,18.56120776,323040.8763,213430000,0.006002,660.6903822,151.7374331,10874100,0.001924,71663.92481,2478181.623,76804400,11.46,30.99224016,118456.1187,55667600,0.006185,469.9427993,,8/23/16,0.165,0.0148,0.0165,0.101,0.0281%,0.4044%,0.1481%,0.8813%,0.3655%
8/24/16,1140939413,9234800000,583.41,8.094031895,31236363.22,185610000,3.93,5.942113002,11029422.49,918039000,11.02,83.23545503,556942.8141,213912000,0.006015,384.0825209,167.0216951,10614500,0.001878,63551.62419,3219905.08,76249000,11.37,23.68051172,22294.86884,50575500,0.00562,2268.481612,,8/24/16,0.16,0.0211,0.00708,0.139,0.0274%,0.5369%,0.0642%,1.2225%,0.4628%
8/25/16,884489826.8,9184700000,580.18,10.38417822,30486775.5,182248000,3.86,5.977936236,10198398.79,918977000,11.03,90.10992992,3657773.49,215106000,0.006049,58.80790611,191.2195905,10676800,0.001889,55835.28326,1090210.181,76192100,11.36,69.887533,98921.81899,51825000,0.005758,523.8985749,,8/25/16,0.159,0.0255,0.00728,0.0924,0.0274%,0.6606%,0.0660%,0.8134%,0.3919%
8/26/16,1027250339,9147170000,577.75,8.904518845,20541675.14,179722000,3.8,8.749140407,22218435.31,946092000,11.35,42.58139634,2496363.596,216329000,0.006083,86.65764888,244.6511281,10494800,0.001856,42897.00229,604258.8613,76235500,11.36,126.1636442,112346.6764,52973900,0.005886,471.5217371,,8/26/16,0.159,0.0182,0.00755,0.073,0.0275%,0.4789%,0.0665%,0.6426%,0.3039%
