date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,NVT (Daily),NVT (Bi-weekly)
5/1/13,108659660.3,52443,1542820000,139,0,3575,36.80599998,null,14.19864553,NaN
5/2/13,96958519,55169,1292190000,116.38,0,3425,54.40791613,null,13.32724564,NaN
5/3/13,84459697.32,55636,1180070000,106.25,0,3650,48.52677208,null,13.97198945,NaN
5/4/13,41545844.53,48595,1089890000,98.1,0,3900,43.41969441,null,26.2334299,NaN
5/5/13,56205929.55,49907,1254760000,112.9,0,3875,38.40895622,null,22.324335,NaN
5/6/13,78921300.62,52523,1289470000,115.98,0,4250,51.88924363,null,16.33868157,NaN
5/7/13,102307623.1,55899,1248470000,112.25,0,4150,43.22493927,null,12.20309848,NaN
5/8/13,76523058.23,47555,1219450000,109.6,0,4125,49.5171688,null,15.93571962,NaN
5/9/13,65430830.1,66750,1259980000,113.2,0,4100,68.83358453,null,19.25667148,NaN
5/10/13,79216458.34,68957,1255970000,112.8,0,4250,61.03773973,null,15.8549123,NaN
5/11/13,71755641.74,71712,1311050000,117.7,0,4475,64.7144603,null,18.27103721,NaN
5/12/13,55128766.46,67439,1288630000,115.64,0,4375,57.98717092,null,23.37491083,NaN
5/13/13,65533931.58,60443,1279980000,114.82,0,4375,58.6645122,null,19.53156127,NaN
5/14/13,79193467.36,65458,1315720000,117.98,0,3850,56.3462306,null,16.61399663,17.67401678
5/15/13,73852227.13,65045,1242760000,111.4,0,3575,48.99999252,null,16.82765772,17.86180336
5/16/13,71605810.52,61462,1274620000,114.22,0,3650,58.40010175,null,17.80051075,18.1813223
5/17/13,77916539.13,60388,1319590000,118.21,0,4050,88.12669735,null,16.93594216,18.39303321
5/18/13,73842241.14,48290,1379140000,123.5,0,3425,37.08573213,null,18.67684375,17.85327706
5/19/13,54051749.66,50416,1376370000,123.21,0,4150,44.69975431,null,25.46393056,18.07753388
5/20/13,53907227.72,49435,1368910000,122.5,0,3375,48.79896181,null,25.39381188,18.7243289
5/21/13,72897395.71,53176,1363940000,122.02,0,3550,45.73742117,null,18.71040778,19.18913671
5/22/13,81312151.27,52952,1374130000,122.89,0,4150,50.66091818,null,16.89944219,19.25797404
5/23/13,75067901.78,55582,1384780000,123.8,0,4075,53.95741269,null,18.44703218,19.20014266
5/24/13,85631206.71,56521,1413300000,126.3,0,4125,43.30824227,null,16.50449707,19.24654157
5/25/13,97944506.67,54128,1489950000,133.1,0,4225,55.02510239,null,15.21218546,19.02805216
5/26/13,47608887.33,40435,1478030000,131.99,0,4100,31.46608906,null,31.045254,19.57593382
5/27/13,63370027.11,52244,1495520000,133.5,0,4500,47.29502624,null,23.59980054,19.86652233
5/28/13,88677940.21,55119,1454310000,129.77,0,3850,54.58621312,null,16.39990731,19.85123024
5/29/13,87817483.31,54862,1446190000,129,0,4275,52.00668912,null,16.46813306,19.82554991
5/30/13,71751533.9,57928,1483180000,132.25,0,4375,47.80279122,null,20.67105634,20.03058888
5/31/13,84137422.57,56274,1445050000,128.8,0,4500,47.48303138,null,17.17487838,20.04765575
6/1/13,57393275.71,52487,1445800000,128.81,0,5050,39.68031578,null,25.1911044,20.51296008
6/2/13,48943212.37,50171,1451930000,129.3,0,5100,49.71934703,null,29.66560488,20.81307968
6/3/13,74752207.05,52867,1376180000,122.5,0,5300,45.44642277,null,18.40989122,20.3142282
6/4/13,75782042.88,59408,1357020000,120.74,0,5150,64.11903339,null,17.90688069,20.25683341
6/5/13,75897109.51,55162,1365110000,121.4,0,4900,60.92765768,null,17.98632397,20.33446782
6/6/13,84057331.21,55800,1371300000,121.9,0,4550,42.94448631,null,16.31386555,20.18209878
6/7/13,77218643.24,54517,1338880000,118.97,0,4100,40.76889109,null,17.33881798,20.24169313
6/8/13,39000432.34,45646,1249630000,111,0,4025,44.05412068,null,32.04143967,21.44378271
6/9/13,67382202.69,46443,1215130000,107.89,0,4275,38.59999691,null,18.03339682,20.51436434
6/10/13,47427824.09,43927,1131570000,100.44,0,4550,34.07402103,null,23.85877956,20.53286285
6/11/13,55910459.97,49796,1198640000,106.35,0,4475,47.35571901,null,21.43856446,20.89276693
6/12/13,58102012.44,45093,1229000000,109,0,4875,41.80132413,null,21.1524515,21.2273611
6/13/13,55310830.52,44612,1227030000,108.78,0,4850,39.61784095,null,22.1842628,21.33544728
6/14/13,73432833.04,47915,1173060000,103.95,0,4200,37.94265331,null,15.97459817,21.24971298
6/15/13,44710829.83,40041,1128950000,100,0,4525,36.50098688,null,25.2500346,21.25392228
6/16/13,43401248.01,40072,1127120000,99.8,0,4525,29.21024324,null,25.96976012,20.98993336
6/17/13,52096313.97,43885,1128720000,99.9,0,3875,35.6994354,null,21.66602421,21.22251429
6/18/13,59990408.26,47281,1152250000,101.95,0,3625,36.92675947,null,19.20723718,21.3153969
6/19/13,59871658.67,45754,1210260000,107.05,0,3100,35.49768977,null,20.21423871,21.47453367
6/20/13,70777252.12,51920,1224210000,108.25,0,3775,66.63940675,null,17.29665907,21.5447332
6/21/13,78192714.25,49830,1259000000,111.29,0,4250,50.88258598,null,16.10124437,21.45633509
6/22/13,44194463.66,44645,1239210000,109.5,0,4600,49.4188564,null,28.03993753,21.17051351
6/23/13,33785354.5,37641,1224980000,108.2,0,4125,36.92735886,null,36.25772226,22.47225104
6/24/13,55297292.95,42878,1222030000,107.9,0,3550,38.58707721,null,22.09927349,22.34657203
6/25/13,71810617.21,45161,1156610000,102.09,0,3825,36.088719,null,16.10639269,21.96570262
6/26/13,59575508.98,45351,1171050000,103.33,0,4700,38.72340514,null,19.65656727,21.85885375
6/27/13,54399647.48,46332,1179110000,104,0,4150,32.65156561,null,21.67495663,21.82247474
6/28/13,56222596.35,48777,1153880000,101.74,0,4275,47.75314975,null,20.52342074,22.14739063
6/29/13,51465756.02,37949,1074010000,94.66,0,3950,25.1261887,null,20.86843919,21.83441953
6/30/13,35102076.65,32088,1078260000,95,0,3950,30.26636173,null,30.71784074,22.17356815
7/1/13,69693364.02,36031,1107130000,97.51,0,3950,22.29746409,null,15.88573052,21.76069003
7/2/13,66987913.39,40821,1000070000,88.05,0,3825,35.68964129,null,14.92911108,21.45510959
7/3/13,66147577,35507,1027160000,90.41,0,4625,29.48523635,null,15.52830877,21.12040031
7/4/13,69718355.24,35434,896693000,78.89,0,4050,22.16351472,null,12.8616488,20.80361386
7/5/13,72605725,36450,909526000,79.99,0,4475,33.4891456,null,12.5269185,20.54830487
7/6/13,46067871.5,35431,779255000,68.5,0,4750,30.92358948,null,16.91536801,19.75369276
7/7/13,45065104.14,29566,782352000,68.75,0,4850,17.77253004,null,17.36048357,18.40389
7/8/13,52820328.09,36817,870912000,76.5,0,4550,31.4434201,null,16.48819747,18.00309886
7/9/13,79071191.59,41049,865585000,76,0,4825,35.04585076,null,10.94690724,17.63456418
7/10/13,87506401.73,39922,874138000,76.72,0,4400,26.81968763,null,9.989417719,16.9440535
7/11/13,82079602.8,41158,1003090000,88,0,4775,34.60590643,null,12.2209412,16.26876668
7/12/13,92748745.58,48827,1014640000,88.98,0,4000,30.88380562,null,10.93966278,15.58421254
7/13/13,80625345.79,39681,1072140000,93.99,0,3800,34.09145753,null,13.29780343,15.04345285
7/14/13,59303891.46,33651,1126260000,98.7,0,4100,22.1297315,null,18.99133383,14.20584521
7/15/13,53011951.36,36473,1068520000,93.61,0,4325,23.2125662,null,20.15620955,14.51087943
7/16/13,87183920.38,39230,1129260000,98.89,0,4100,34.64459148,null,12.95261781,14.36970134
7/17/13,98355720.72,40548,1104760000,96.71,0,4250,34.35175156,null,11.23229022,14.06284287
7/18/13,91390708.14,41363,1125660000,98.5,0,4325,27.48021325,null,12.31700709,14.02393989
7/19/13,71516701.81,37055,1029670000,90.07,0,4225,32.10967148,null,14.39761586,14.15756113
7/20/13,47272636.85,33811,1052140000,92,0,4675,22.96289992,null,22.25685027,14.53909557
7/21/13,38996481.41,35263,1027640000,89.82,0,4850,24.64534852,null,26.35212108,15.1813554
7/22/13,76097239.72,38203,1053000000,92,0,4400,22.77125664,null,13.83755842,14.99202404
7/23/13,87407488.55,39152,1048820000,91.6,0,3575,31.28714746,null,11.99920072,15.06718786
7/24/13,73335601.26,40214,1094490000,95.56,0,3925,33.70948583,null,14.92440208,15.41968674
7/25/13,69612917.48,42235,1082800000,94.5,0,3425,34.44198333,null,15.5545844,15.65780411
7/26/13,77430090.8,39901,1111160000,96.95,0,4375,22.03109172,null,14.35049331,15.90143486
7/27/13,46317375.09,36626,1100900000,96.02,0,4200,31.41478594,null,23.7686181,16.6493502
7/28/13,46260094.59,33147,1082750000,94.4,0,4425,20.28278282,null,23.40570225,16.96466223
7/29/13,73084052.62,44648,1131340000,98.6,0,4350,32.816041,null,15.47998448,16.63064615
7/30/13,93788562.55,39903,1164940000,101.49,0,4625,35.33521807,null,12.42091752,16.59266756
7/31/13,95006028.71,51580,1239630000,107.95,0,4800,45.75584981,null,13.04790882,16.7223546
8/1/13,111688211,48467,1220190000,106.21,0,4850,32.62343537,null,10.92496683,16.62292315
8/2/13,89328838.56,50759,1205070000,104.86,0,4600,39.86644539,null,13.49026831,16.55811261
8/3/13,69416173.38,46711,1201490000,104.5,0,4250,26.82670848,null,17.30850235,16.20465919
8/4/13,50902787.49,46054,1207100000,104.95,0,4400,33.64238002,null,23.71382904,16.01620976
8/5/13,78367886.92,47983,1209520000,105.12,0,4875,26.92411131,null,15.43387282,16.13023222
8/6/13,75090130.01,52043,1228440000,106.72,0,4600,40.48977578,null,16.35954019,16.44168504
8/7/13,78682324.89,56974,1229100000,106.75,0,4575,30.50863112,null,15.62104325,16.49144512
8/8/13,76623671.08,56992,1229100000,106.75,0,5000,49.88366029,null,16.04073497,16.52617016
8/9/13,60415115.99,52486,1187920000,103.07,0,5150,44.97811212,null,19.66262881,16.90560841
8/10/13,50118600.31,52316,1185310000,102.8,0,4925,30.09904246,null,23.65010181,16.89714296
8/11/13,41627440.54,39459,1188150000,103,0,5350,32.89432334,null,28.54247065,17.26405499
8/12/13,73357810.42,47995,1211790000,105,0,5850,25.2498706,null,16.51889544,17.33826291
8/13/13,126851543.2,51711,1235340000,106.99,0,4700,29.03962614,null,9.738470415,17.14665955
8/14/13,145433012.6,51140,1265450000,109.56,0,3950,43.68051202,null,8.701256872,16.83618441
8/15/13,96013849.73,59689,1300660000,112.56,0,4250,64.33394174,null,13.54658733,17.02344302
8/16/13,111881819.6,68632,1271470000,110,0,4225,45.1878648,null,11.36440223,16.87159544
8/17/13,102312328,55848,1260350000,108.99,0,4550,28.10946064,null,12.31865235,16.51517758
8/18/13,85606845.21,55561,1304320000,112.75,0,5000,46.4707411,null,15.23616478,15.90963014
8/19/13,113913897.1,70647,1312160000,113.38,0,4500,38.02368753,null,11.51887552,15.62998747
8/20/13,102914644.3,64526,1377730000,119,0,4450,45.04735972,null,13.38711326,15.41767126
8/21/13,151306158.5,63259,1403890000,121.21,0,5100,34.16427786,null,9.278472298,14.96463048
8/22/13,95899883.72,63946,1428700000,123.3,0,5275,37.27870579,null,14.89782828,14.88299429
8/23/13,91981179.27,57493,1414290000,122,0,5350,34.30541551,null,15.37586288,14.57679672
8/24/13,67674866.93,51291,1374420000,118.51,0,4550,28.25622737,null,20.30916442,14.33815834
8/25/13,62957896.97,44977,1387640000,119.6,0,3675,30.69672002,null,22.04076163,13.87375055
8/26/13,73281129.12,54694,1417200000,122.11,0,4200,39.9253731,null,19.33922167,14.07520242
8/27/13,97871863.42,60616,1394010000,120.07,0,4150,39.9551381,null,14.24321507,14.3969699
8/28/13,94526049.92,63043,1468960000,126.48,0,4250,259.9757436,null,15.54026643,14.88547058
8/29/13,80774949.38,62066,1424680000,122.62,0,5050,28.62638351,null,17.63764646,15.17768909
8/30/13,90460071.95,61509,1422120000,122.35,0,4750,43.30919043,null,15.72096914,15.48887244
8/31/13,88483024.41,50294,1547640000,133.09,0,5500,31.7263961,null,17.49081262,15.85831246
9/1/13,75934733.59,44861,1572230000,135.14,0,5475,25.05146361,null,20.70501766,16.24894481
9/2/13,82816880.38,50603,1613600000,138.63,0,5700,47.06920633,null,19.48395053,16.81787874
9/3/13,107252387.7,50369,1579180000,135.61,0,4650,30.7920692,null,14.72396124,16.91336788
9/4/13,103131375.7,51090,1590550000,136.53,0,4300,24.93143079,null,15.42256166,17.35223141
9/5/13,98751528.46,61496,1477250000,126.76,0,4350,34.27211578,null,14.95926213,17.35661954
9/6/13,83087243.88,62282,1474670000,126.49,0,4725,32.63392986,null,17.74845248,17.52609022
9/7/13,71429708.13,52520,1386610000,118.89,0,3800,26.90479469,null,19.41223108,17.46202356
9/8/13,46446990.48,46494,1448180000,124.13,0,3800,25.31622568,null,31.17919988,18.11476915
9/9/13,61606469.08,55922,1422180000,121.86,0,4900,29.57194144,null,23.08491334,18.38231855
9/10/13,69657544.81,54066,1485960000,127.27,0,4800,27.20827314,null,21.33236255,18.88868623
9/11/13,73440074.96,49343,1470450000,125.89,0,5125,23.02719024,null,20.02244688,19.20884198
9/12/13,81036811.74,51395,1583960000,135.55,0,5075,29.12791881,null,19.54617866,19.3451657
9/13/13,84430699.06,45362,1552880000,132.83,0,5125,21.41425676,null,18.39236223,19.5359795
9/14/13,70585375.28,46737,1579050000,135.01,0,5575,21.86850927,null,22.37078139,19.88454869
9/15/13,46869000.88,48661,1514140000,129.4,0,4450,25.09068677,null,32.30578787,20.71317514
9/16/13,72162996.92,49431,1531820000,130.86,0,4050,30.18928293,null,21.22722261,20.83769457
9/17/13,81266517.92,67604,1540880000,131.59,0,4400,95.5580382,null,18.96082224,21.1403275
9/18/13,87417893.39,63322,1542870000,131.71,0,4000,309.869558,null,17.64936148,21.29938463
9/19/13,95378140.4,58698,1539430000,131.37,0,4725,99.36871364,null,16.14028113,21.38374313
9/20/13,94490543.63,59238,1520470000,129.7,0,5000,36.0643538,null,16.09123984,21.2653708
9/21/13,59900516.49,53331,1488870000,126.95,0,4725,26.89067229,null,24.85571223,21.65419088
9/22/13,52472584.2,51409,1500260000,127.87,0,5050,26.74028812,null,28.5913115,21.46934171
9/23/13,101206222.5,61049,1513940000,128.98,0,5500,36.59674869,null,14.95896164,20.88891659
9/24/13,126300589,64682,1480210000,126.05,0,5050,32.47423176,null,11.71973949,20.20230066
9/25/13,92049080.26,56132,1496510000,127.38,0,5275,29.89207668,null,16.25773985,19.93339301
9/26/13,77626745.19,52345,1506920000,128.21,0,4175,27.27674821,null,19.4123816,19.92383608
9/27/13,87227196.98,50622,1516020000,128.94,0,4450,83.26532184,null,17.38012974,19.85153376
9/28/13,72473415,44892,1573400000,133.77,0,4400,27.8548681,null,21.71002981,19.80433722
9/29/13,68245694.66,41536,1587290000,134.9,0,4325,19.56024562,null,23.25846352,19.15809976
9/30/13,94891407.05,43296,1614350000,137.15,0,3875,26.87542642,null,17.01260473,18.85705563
10/1/13,130630074.9,53695,1562270000,132.68,0,4800,35.42343641,null,11.95949709,18.35696097
10/2/13,144166179.2,63779,1555470000,132.05,0,4650,45.5006027,null,10.78942376,17.86696542
10/3/13,102417440.7,59453,1348700000,114.45,0,5025,31.1382287,null,13.16865556,17.65470645
10/4/13,90942717.22,53844,1454900000,123.41,0,4450,32.64055375,null,15.99798252,17.64804522
10/5/13,62196201.64,47090,1517020000,128.63,0,5275,26.74333909,null,24.39087854,17.61484281
10/6/13,48143514.27,43632,1514540000,128.36,0,4975,21.38243077,null,31.45885844,17.81966759
10/7/13,75120805.76,42892,1527760000,129.43,0,3750,33.20804707,null,20.33737504,18.20383998
10/8/13,83596850.76,44543,1496500000,126.74,0,4000,16.77562844,null,17.90139205,18.64538659
10/9/13,97078909.39,48428,1486510000,125.85,0,4550,26.54051455,null,15.31238875,18.57786151
10/10/13,90517433.84,57252,1544020000,130.67,0,4900,28.58793526,null,17.05770849,18.40967057
10/11/13,93067118.47,52270,1545600000,130.75,0,4425,27.71234198,null,16.60736923,18.3544734
10/12/13,82340531.12,49270,1547970000,130.9,0,4900,32.20259509,null,18.79961155,18.14658638
10/13/13,77397514.24,52011,1599430000,135.19,0,5950,31.62979861,null,20.66513396,17.96134855
10/14/13,118819651.4,55826,1648470000,139.27,0,6175,25.13719125,null,13.87371517,17.73714215
10/15/13,102136504.9,55534,1667100000,140.77,0,6450,46.01328054,null,16.32227382,18.04876906
10/16/13,146692100.5,53616,1725840000,145.65,0,5400,37.72362124,null,11.7650507,18.1184567
10/17/13,112925001,44086,1688200000,142.41,0,4350,38.86465884,null,14.94974528,18.2456774
10/18/13,117831560.8,60291,1735750000,146.37,0,4550,45.64097245,null,14.73077321,18.15516245
10/19/13,154307006.2,54878,1849630000,155.91,0,5425,36.07952437,null,11.98668839,17.26914886
10/20/13,110368242.5,48096,2037440000,171.66,0,5350,27.16583212,null,18.46038275,16.34068631
10/21/13,168356594.2,59490,2075580000,174.8,0,5000,38.18320492,null,12.32847463,15.768622
10/22/13,196484552.7,64935,2169750000,182.65,0,6300,41.2506362,null,11.04285283,15.27872634
10/23/13,189683195.9,54171,2298160000,193.36,0,5250,36.46873666,null,12.11578068,15.05039719
10/24/13,217632176.6,63551,2548230000,214.3,0,5200,49.27202604,null,11.70888441,14.66833833
10/25/13,551065143.3,58679,2351780000,197.69,0,5975,46.20242853,null,4.267698708,13.78693329
10/26/13,117725783.3,49112,2231070000,187.45,0,4975,53.37810672,null,18.95141351,13.79777629
10/27/13,77653444.98,43222,2102730000,176.6,0,4450,57.37419461,null,27.07838655,14.25586576
10/28/13,114480005.1,49527,2337100000,196.21,0,4400,30.67098406,null,20.41491872,14.72309459
10/29/13,316382521.7,50288,2365840000,198.55,0,3875,34.47844986,null,7.477783499,14.09134528
10/30/13,136561706.3,48438,2436240000,204.39,0,4900,30.20298347,null,17.83984739,14.52525933
10/31/13,120094417.9,57810,2382870000,199.83,0,5300,30.01030099,null,19.84163828,14.87468025
11/1/13,118920387.2,45917,2432470000,203.9,0,4800,34.53785281,null,20.45460881,15.28352565
11/2/13,99429297.63,40700,2456330000,205.81,0,5475,23.7007604,null,24.70428796,16.19192562
11/3/13,93752997.47,35999,2459520000,205.99,0,5000,25.64583581,null,26.23404122,16.74718694
11/4/13,162975426.5,42372,2564070000,214.66,0,4725,67.6652894,null,15.73286264,16.99035752
11/5/13,217554436.6,51627,2738980000,229.21,0,4325,46.92507741,null,12.58986046,17.10085806
11/6/13,196137190.5,54832,2926100000,244.78,0,4150,117.9982255,null,14.91863931,17.30106225
11/7/13,256944784.5,58843,3129190000,261.68,0,3700,139.7965961,null,12.17845307,17.33460287
11/8/13,291810840.2,59709,3562790000,297.85,0,3350,123.0755116,null,12.20924486,17.90185616
11/9/13,281123834.3,56560,4051120000,338.58,0,3525,56.25290425,null,14.41044659,17.57750138
11/10/13,229390590.4,57517,4174930000,348.82,0,4300,45.70551043,null,18.20009266,16.94333753
11/11/13,187310600.5,54660,3896130000,325.41,0,4775,62.08179237,null,20.80037109,16.97086985
11/12/13,307389490.3,58032,4109060000,343.06,0,4750,22.5282256,null,13.36760081,17.39157108
11/13/13,341836859.6,60786,4325400000,360.97,0,4525,21.52152945,null,12.65340433,17.02111086
11/14/13,427911302,73364,4871600000,406.41,0,4425,24.63508894,null,11.38460232,16.41703687
11/15/13,885982350,61178,5029340000,419.41,0,3975,18.00392219,null,5.676569065,15.3614626
11/16/13,686903753.1,49605,5005530000,417.28,0,4875,15.05485078,null,7.287090771,14.11737709
11/17/13,433019531.3,48900,5291730000,440.96,0,4925,15.45568133,null,12.22053422,13.1164123
11/18/13,804514500.6,75799,5961500000,496.58,0,4025,26.41407843,null,7.410059104,12.52192633
11/19/13,1556664925,92422,8559550000,712.76,0,3875,31.93759606,null,5.498646408,12.01541104
11/20/13,857574047.9,76163,6943300000,577.98,0,4050,24.68355579,null,8.096443703,11.52811136
11/21/13,1179601719,73554,7142030000,594.32,0,3775,27.43937783,null,6.054611387,11.09069409
11/22/13,1781030048,74265,8703970000,724.07,0,4125,22.9362431,null,4.887042759,10.56767966
11/23/13,1111881304,75912,9279850000,771.7,0,4250,21.9836546,null,8.346079717,10.1345106
11/24/13,1091187923,60158,9570990000,795.63,0,4325,17.35049784,null,8.771165627,9.461015808
11/25/13,1013135759,69339,9302270000,773.02,0,4225,18.80179217,null,9.181661901,8.631108009
11/26/13,2996910290,83985,9699360000,805.73,0,4150,25.39879114,null,3.236453234,7.90745461
11/27/13,3084391274,91222,11124900000,923.85,0,4125,29.19003834,null,3.606838112,7.261271309
11/28/13,3247059238,102420,12087000000,1003.38,0,4575,32.05497938,null,3.722445177,6.71397437
11/29/13,2682090737,89181,12557100000,1042.01,0,4625,25.70233917,null,4.681832657,6.64292177
11/30/13,2087876277,78048,13614700000,1129.37,0,3975,21.28080832,null,6.520836579,6.588189327
12/1/13,1562113464,69542,13614300000,1128.92,0,5000,18.40424631,null,8.715308018,6.337816027
12/2/13,1288228132,74390,11478300000,951.42,0,4075,19.80758844,null,8.910145429,6.444965051
12/3/13,1211739191,76946,12628300000,1046.4,0,4825,21.26095339,null,10.42163206,6.796606883
12/4/13,1392176670,78176,13010000000,1077.58,0,4250,20.81424327,null,9.345078311,6.885795069
12/5/13,1652815124,87783,13922300000,1152.73,0,4525,23.47744562,null,8.423386135,7.054993265
12/6/13,1125753376,69387,12593900000,1042.38,0,5000,18.47145997,null,11.18708615,7.504996364
12/7/13,1866970773,72618,10096600000,835.32,0,4850,38.91473896,null,5.408011816,7.295134372
12/8/13,914077158.6,48186,8431860000,697.31,0,4675,11.99139562,null,9.224451044,7.327511901
12/9/13,923436856.4,59913,9602480000,793.8,0,4700,13.42369633,null,10.39863195,7.414438333
12/10/13,740814137.2,67144,10798200000,892.32,0,5000,19.90798381,null,14.57612572,8.22441494
12/11/13,1038141641,67952,11973700000,989.07,0,4075,17.70167652,null,11.53378261,8.790625261
12/12/13,699234120,60084,10690600000,882.78,0,4025,14.94880582,null,15.28901364,9.616808723
12/13/13,844489327,59134,10599700000,874.98,0,4150,14.97650797,null,12.55160919,10.17893562
12/14/13,569069265.3,55718,10904900000,899.85,0,5100,12.8834059,null,19.16269366,11.08192541
12/15/13,373451143,51152,10611600000,875.29,0,4500,11.38158099,null,28.4149619,12.48904354
12/16/13,1539734080,65814,10676600000,880.33,0,4850,14.67872094,null,6.934054481,12.34789419
12/17/13,1207736824,69180,8570390000,706.37,0,4950,15.74729292,null,7.096239702,12.11036616
12/18/13,1321272935,81123,8232040000,678.2,0,5075,18.50497338,null,6.230385698,11.88788812
12/19/13,666703283.8,69391,6302970000,519.06,0,5575,15.87073277,null,9.453935736,11.96149881
12/20/13,682735746.2,69161,8433870000,694.22,0,4875,16.25276879,null,12.35305174,12.04478206
12/21/13,611354467.5,56116,7533740000,619.9,0,3925,14.05811592,null,12.32303091,12.538712
12/22/13,483001935.5,51574,7315940000,601.78,0,4250,11.24091641,null,15.14681301,12.96173785
12/23/13,421961618.1,52016,7455670000,613.06,0,4000,11.64532734,null,17.6690715,13.48105496
12/24/13,478999004.7,58151,8179730000,672.36,0,4250,12.61901637,null,17.07671607,13.65966856
12/25/13,696278301.4,55814,8108930000,666.31,0,4150,12.43286359,null,11.6461047,13.66769157
12/26/13,378394250.9,49543,8326270000,683.94,0,4500,12.93953868,null,22.00421909,14.1473491
12/27/13,379675124.5,53872,9295570000,763.28,46862700,4375,12.44201179,null,24.48295767,14.99958828
12/28/13,490419104.5,47385,8990850000,737.98,32505800,4050,11.49560145,null,18.33299298,14.94032394
12/29/13,553673161.8,49881,8872600000,728.05,19011300,4050,13.47189495,null,16.02497757,14.05532506
12/30/13,554894562.9,56313,9037000000,741.35,20707700,4675,13.17966365,null,16.28597684,14.72331952
12/31/13,379199172.5,51224,9268240000,760.32,20897300,4300,11.24629303,null,24.44161452,15.96227486
1/1/14,375958724.4,40747,9203030000,754.97,22489400,4925,9.00630984,null,24.47883079,17.26573522
1/2/14,452048460.4,51262,9428180000,773.44,38489500,3600,12.93974611,null,20.85656921,18.08020904
1/3/14,712007954.7,63406,9786680000,802.85,37810100,4225,14.4504349,null,13.74518351,18.17964703
1/4/14,465706392.2,51518,10035600000,823.27,38005000,3450,12.09017205,null,21.5491996,18.83865908
1/5/14,733188278.7,57249,10465700000,858.55,72898500,4650,13.61809361,null,14.27423256,18.7763319
1/6/14,832779115.4,67748,11410400000,936.05,85565700,4425,29.82023843,null,13.7015924,18.49294054
1/7/14,724470917.5,61942,11571400000,946.49,81311700,4675,15.21717994,null,15.97220775,18.41404709
1/8/14,731010469,61835,9734800000,795.99,74175600,4900,14.20804275,null,13.31690915,18.53339026
1/9/14,402795203.4,59205,10295100000,841.47,59998600,4750,13.06460228,null,25.55914249,18.78731336
1/10/14,466173815.7,55439,10363300000,846.69,31876800,4875,12.73628226,null,22.23054931,18.62642705
1/11/14,315912670.2,56268,10619900000,867.32,44754200,5275,12.3801392,null,33.61656876,19.71811103
1/12/14,309862629.4,49454,11264800000,919.6,39623500,4825,11.7404285,null,36.35417418,21.17019651
1/13/14,401197207.4,54042,10541500000,860.19,45580900,4925,12.28556988,null,26.27510812,21.88370588
1/14/14,475727993.8,53683,10336500000,843.17,20829800,3700,12.19648116,null,21.72775227,21.68985858
1/15/14,542431522.5,62702,10216700000,833.12,28107200,4325,19.97965844,null,18.83500419,21.28672811
1/16/14,453198918.4,55861,10553800000,860.29,19149300,4975,13.36155107,null,23.28734596,21.46035502
1/17/14,319206184.3,59125,10241200000,834.49,39031700,3775,14.6468525,null,32.0833383,22.77022322
1/18/14,263893777.6,53571,10018200000,816.07,18052700,4300,12.94063759,null,37.96300197,23.94263767
1/19/14,397886282.6,47811,10311500000,839.66,24365700,4475,11.80457955,null,25.91569615,24.77417079
1/20/14,622955973,60194,10704800000,871.39,27652700,4600,14.0453292,null,17.1838789,25.02290554
1/21/14,476000862.8,72129,10687700000,869.65,18997300,4250,16.38900355,null,22.45311056,25.48582717
1/22/14,374287456.1,65759,10661400000,867.21,18453700,4775,14.11464982,null,28.48452393,26.56922822
1/23/14,410942541,63657,10398000000,845.46,15607100,4550,16.96521877,null,25.30280748,26.55091858
1/24/14,548453196.6,66325,10118400000,822.43,34912000,4825,15.75402838,null,18.44897625,26.28080622
1/25/14,368650948.6,54717,9799920000,796.24,24303900,3925,12.2226694,null,26.58319486,25.77842237
1/26/14,285892526.5,52364,10510400000,853.68,32224300,3950,11.48134112,null,36.76346538,25.80765745
1/27/14,676192231.2,61494,10894400000,884.6,49233600,4100,13.14408526,null,16.1113948,25.08167793
1/28/14,488868390.1,66442,9535950000,774.02,44875500,4050,14.01059215,null,19.50617015,24.92299349
1/29/14,351252667.2,60311,9981850000,809.96,17984400,3925,13.45821084,null,28.4178625,25.60748337
1/30/14,426666455.6,61438,10182900000,826.02,29918200,4100,13.64895666,null,23.86618368,25.64882892
1/31/14,323360866.5,60530,10092900000,818.43,17107900,4650,13.62773726,null,31.21249677,25.58662596
2/1/14,346013412.4,55923,10222300000,828.61,19668700,4875,12.66526224,null,29.54307444,24.98520256
2/2/14,362556866.6,50507,10279200000,832.9,11300900,4450,10.01752128,null,28.35196613,25.15922185
2/3/14,393485631.7,59483,10174100000,824.08,13940100,4800,12.73745768,null,25.85634437,25.77868367
2/4/14,575180685.1,65207,10174000000,823.77,16609700,4200,13.5184934,null,17.68835474,25.43834396
2/5/14,470785174.8,67942,10254100000,829.96,22395100,4325,13.83310049,null,21.78084729,24.95950992
2/6/14,545604603.5,68961,10079900000,815.59,50108700,4100,15.0306946,null,18.47473415,24.4717904
2/7/14,617314580.7,72480,9683190000,783.2,113643000,4100,15.46350605,null,15.68598945,24.27443419
2/8/14,389785675.4,64133,8651930000,699.57,38742600,4450,12.4508776,null,22.19663407,23.96110842
